,HOST,OS,METHOD,ACCESS,CODE,BYTES
5306,89.216.30.194,Windows_NT,GET,Manhã,200,1015
5307,89.216.30.194,Windows_NT,GET,Manhã,200,15141
5308,89.216.30.194,Windows_NT,GET,Manhã,200,6146
5309,89.216.30.194,Windows_NT,GET,Manhã,200,4877
5310,89.216.30.194,Windows_NT,GET,Manhã,200,52315
5311,89.216.30.194,Windows_NT,GET,Manhã,200,3638
5312,62.24.122.25,Outro,GET,Manhã,404,7861
5313,187.45.193.158,Windows_NT,GET,Manhã,200,1079983
5314,198.27.64.9,Mac_OS,GET,Manhã,200,18729
5315,198.27.64.9,Mac_OS,GET,Manhã,200,18729
5316,46.105.14.53,Outro,GET,Manhã,200,14872
5317,206.161.220.42,Windows_NT,GET,Manhã,200,171717
5318,66.249.80.24,Windows_NT,GET,Manhã,200,1693678
5319,46.29.8.202,Linux,GET,Manhã,200,50112
5320,46.29.8.202,Linux,GET,Manhã,200,3638
5321,54.242.254.219,Windows_NT,GET,Manhã,200,19735
5322,180.76.5.191,Windows_NT,GET,Manhã,200,-
5323,180.76.5.116,Outro,GET,Manhã,200,10181
5324,68.180.224.225,Outro,GET,Manhã,200,9696
5325,204.93.54.238,Mac_OS,GET,Manhã,200,37932
5326,204.93.54.238,Mac_OS,GET,Manhã,200,8948
5327,66.249.73.135,Mac_OS,GET,Manhã,304,-
5328,81.52.143.26,Windows_NT,GET,Manhã,200,20572
5329,37.220.7.250,Mac_OS,GET,Manhã,200,37932
5330,94.228.34.233,Linux,GET,Manhã,200,-
5331,94.228.34.233,Linux,GET,Manhã,304,-
5332,37.220.7.250,Mac_OS,GET,Manhã,200,8948
5333,78.134.38.242,Mac_OS,GET,Manhã,200,47731
5334,46.105.14.53,Outro,GET,Manhã,200,14872
5335,100.43.83.137,Outro,GET,Manhã,200,10068
5336,129.121.176.228,Outro,GET,Manhã,404,289
5337,66.249.73.135,Outro,GET,Manhã,200,29941
5338,50.16.19.13,Outro,GET,Manhã,200,14872
5339,204.244.74.22,Outro,GET,Manhã,416,400
5340,66.249.73.135,Outro,GET,Manhã,200,11024
5341,204.244.74.22,Outro,GET,Manhã,416,400
5342,91.217.86.20,Mac_OS,GET,Manhã,200,47731
5343,134.58.253.57,Linux,GET,Manhã,200,12292
5344,134.58.253.57,Linux,GET,Manhã,200,1015
5345,134.58.253.57,Linux,GET,Manhã,200,4877
5346,134.58.253.57,Linux,GET,Manhã,200,3638
5347,134.58.253.57,Linux,GET,Manhã,200,6146
5348,134.58.253.57,Linux,GET,Manhã,200,52315
5349,74.125.40.17,Outro,GET,Manhã,200,29941
5350,208.91.156.11,Outro,GET,Manhã,404,324
5351,66.249.73.135,Mac_OS,GET,Manhã,200,8590
5352,193.225.194.254,Windows_NT,GET,Manhã,200,13316
5353,193.225.194.254,Windows_NT,GET,Manhã,200,216
5354,193.225.194.254,Windows_NT,GET,Manhã,200,148
5355,193.225.194.254,Windows_NT,GET,Manhã,200,229
5356,193.225.194.254,Windows_NT,GET,Manhã,200,245
5357,193.225.194.254,Windows_NT,GET,Manhã,200,3638
5358,155.140.133.248,Windows_NT,GET,Manhã,200,15796
5359,155.140.133.248,Windows_NT,GET,Manhã,200,3638
5360,155.140.133.248,Windows_NT,GET,Manhã,200,6146
5361,155.140.133.248,Windows_NT,GET,Manhã,200,4877
5362,155.140.133.248,Windows_NT,GET,Manhã,200,1015
5363,155.140.133.248,Windows_NT,GET,Manhã,304,-
5364,155.140.133.248,Windows_NT,GET,Manhã,304,-
5365,155.140.133.248,Windows_NT,GET,Manhã,200,52315
5366,46.105.14.53,Outro,GET,Manhã,200,14872
5367,176.92.75.62,Windows_NT,GET,Manhã,404,315
5368,176.92.75.62,Windows_NT,GET,Manhã,200,42175
5369,176.92.75.62,Windows_NT,GET,Manhã,200,9171
5370,176.92.75.62,Windows_NT,GET,Manhã,404,315
5371,176.92.75.62,Windows_NT,GET,Manhã,404,7861
5372,176.92.75.62,Windows_NT,GET,Manhã,404,7861
5373,209.17.114.78,Windows_NT,GET,Manhã,200,56686
5374,89.218.93.74,Mac_OS,GET,Manhã,200,13316
5375,89.218.93.74,Mac_OS,GET,Manhã,200,229
5376,89.218.93.74,Mac_OS,GET,Manhã,200,148
5377,89.218.93.74,Mac_OS,GET,Manhã,200,216
5378,89.218.93.74,Mac_OS,GET,Manhã,200,245
5379,89.218.93.74,Mac_OS,GET,Manhã,200,3638
5380,89.218.93.74,Mac_OS,GET,Manhã,200,37932
5381,89.218.93.74,Mac_OS,GET,Manhã,200,1015
5382,89.218.93.74,Mac_OS,GET,Manhã,200,4877
5383,89.218.93.74,Mac_OS,GET,Manhã,200,52315
5384,89.218.93.74,Mac_OS,GET,Manhã,200,6146
5385,75.132.156.143,Windows_NT,GET,Manhã,200,12292
5386,75.132.156.143,Windows_NT,GET,Manhã,200,1015
5387,75.132.156.143,Windows_NT,GET,Manhã,200,4877
5388,75.132.156.143,Windows_NT,GET,Manhã,200,6146
5389,75.132.156.143,Windows_NT,GET,Manhã,200,52315
5390,75.132.156.143,Windows_NT,GET,Manhã,200,3638
5391,82.200.166.110,Outro,GET,Manhã,200,65259653
5392,216.109.99.4,Windows_NT,GET,Manhã,200,12292
5393,50.7.50.90,Outro,GET,Manhã,200,99918
5394,216.109.99.4,Windows_NT,GET,Manhã,200,1015
5395,216.109.99.4,Windows_NT,GET,Manhã,200,4877
5396,216.109.99.4,Windows_NT,GET,Manhã,200,6146
5397,216.109.99.4,Windows_NT,GET,Manhã,200,52315
5398,216.109.99.4,Windows_NT,GET,Manhã,200,3638
5399,50.7.50.90,Outro,GET,Manhã,200,99918
5400,176.10.104.96,Mac_OS,GET,Manhã,200,37932
5401,176.10.104.96,Mac_OS,GET,Manhã,200,16543
5402,118.96.89.249,Outro,GET,Manhã,200,175208
5403,89.218.93.74,Mac_OS,GET,Manhã,200,3304
5404,208.43.252.200,Windows_NT,GET,Manhã,200,-
5405,208.43.252.200,Windows_NT,GET,Manhã,200,16127
5406,208.43.252.200,Windows_NT,GET,Manhã,200,17214
5407,208.43.252.200,Windows_NT,GET,Manhã,200,9872
5408,208.43.252.200,Windows_NT,GET,Manhã,200,20966
5409,67.220.144.166,Mac_OS,GET,Manhã,200,37269
5410,208.43.252.200,Windows_NT,GET,Manhã,200,11338
5411,67.220.144.166,Mac_OS,GET,Manhã,200,24747
5412,208.43.252.200,Windows_NT,GET,Manhã,200,11338
5413,216.109.99.4,Windows_NT,GET,Manhã,200,12292
5414,63.249.66.212,Windows_NT,GET,Manhã,200,-
5415,63.249.66.212,Windows_NT,GET,Manhã,200,13320
5416,208.43.252.200,Windows_NT,GET,Manhã,200,14174
5417,208.43.252.200,Windows_NT,GET,Manhã,200,9699
5418,208.43.252.200,Windows_NT,GET,Manhã,200,13717
5419,208.43.251.181,Windows_NT,GET,Manhã,200,10141
5420,208.43.251.181,Windows_NT,GET,Manhã,200,22492
5421,208.43.251.181,Windows_NT,GET,Manhã,200,11834
5422,208.43.251.181,Windows_NT,GET,Manhã,200,11834
5423,208.43.251.181,Windows_NT,GET,Manhã,404,7865
5424,178.172.239.240,Linux,GET,Manhã,200,15796
5425,208.43.251.181,Windows_NT,GET,Manhã,200,15945
5426,178.172.239.240,Linux,GET,Manhã,304,-
5427,178.172.239.240,Linux,GET,Manhã,304,-
5428,178.172.239.240,Linux,GET,Manhã,304,-
5429,178.172.239.240,Linux,GET,Manhã,304,-
5430,208.43.251.181,Windows_NT,GET,Manhã,200,8753
5431,208.43.251.181,Windows_NT,GET,Manhã,200,10260
5432,203.219.136.224,Mac_OS,GET,Manhã,200,3638
5433,208.43.251.181,Windows_NT,GET,Manhã,200,9514
5434,208.43.251.181,Windows_NT,GET,Manhã,200,16543
5435,46.105.14.53,Outro,GET,Manhã,200,14872
5436,208.43.252.200,Windows_NT,GET,Manhã,200,16543
5437,208.43.252.200,Windows_NT,GET,Manhã,200,18848
5438,208.43.252.200,Windows_NT,GET,Manhã,200,19735
5439,208.43.252.200,Windows_NT,GET,Manhã,301,331
5440,208.43.252.200,Windows_NT,GET,Manhã,200,44019
5441,91.213.10.2,Linux,GET,Manhã,200,3638
5442,88.234.222.56,Mac_OS,GET,Manhã,200,65748
5443,68.180.224.235,Outro,GET,Manhã,200,56479
5444,180.76.5.213,Outro,GET,Manhã,200,8765
5445,68.180.224.225,Outro,GET,Manhã,200,10851
5446,5.9.143.150,Outro,GET,Manhã,404,292
5447,202.65.36.249,Windows_NT,GET,Manhã,200,175208
5448,46.118.127.106,Windows_NT,GET,Manhã,200,17147
5449,46.118.127.106,Windows_NT,GET,Manhã,200,17147
5450,46.118.127.106,Windows_NT,GET,Manhã,200,17147
5451,208.115.113.88,Outro,GET,Manhã,200,976
5452,208.115.113.88,Outro,GET,Manhã,200,958
5453,208.115.113.88,Outro,GET,Manhã,200,936
5454,208.115.113.88,Outro,GET,Manhã,200,959
5455,208.115.113.88,Outro,GET,Manhã,200,2817
5456,208.115.113.88,Outro,GET,Manhã,200,1328
5457,208.115.113.88,Outro,GET,Manhã,200,1328
5458,208.115.113.88,Outro,GET,Manhã,200,1865
5459,208.115.113.88,Outro,GET,Manhã,200,19781
5460,208.115.113.88,Outro,GET,Manhã,200,958
5461,208.115.113.88,Outro,GET,Manhã,200,2817
5462,208.115.113.88,Outro,GET,Manhã,200,388
5463,208.115.113.88,Outro,GET,Manhã,200,182
5464,208.115.113.88,Outro,GET,Manhã,200,9535
5465,208.115.113.88,Outro,GET,Manhã,200,8604
5466,208.115.113.88,Outro,GET,Manhã,200,19924
5467,208.115.113.88,Outro,GET,Manhã,200,9242
5468,77.240.31.230,Linux,GET,Manhã,200,18848
5469,77.240.31.230,Linux,GET,Manhã,200,1015
5470,77.240.31.230,Linux,GET,Manhã,200,3638
5471,77.240.31.230,Linux,GET,Manhã,200,6146
5472,77.240.31.230,Linux,GET,Manhã,200,4877
5473,77.240.31.230,Linux,GET,Manhã,200,52315
5474,208.115.113.88,Outro,GET,Manhã,200,8587
5475,208.115.113.88,Outro,GET,Manhã,200,9505
5476,208.115.113.88,Outro,GET,Manhã,200,8256
5477,208.115.113.88,Outro,GET,Manhã,200,9094
5478,208.115.113.88,Outro,GET,Manhã,200,8863
5479,208.115.113.88,Outro,GET,Manhã,200,17986
5480,208.115.113.88,Outro,GET,Manhã,200,44019
5481,208.115.113.88,Outro,GET,Manhã,200,29040
5482,46.105.14.53,Outro,GET,Manhã,200,14872
5483,89.170.74.95,Linux,HEAD,Manhã,200,-
5484,79.171.127.34,Windows_NT,GET,Manhã,200,37269
5485,79.171.127.34,Windows_NT,GET,Manhã,200,1382
5486,79.171.127.34,Windows_NT,GET,Manhã,200,26498
5487,79.171.127.34,Windows_NT,GET,Manhã,200,3995
5488,79.171.127.34,Windows_NT,GET,Manhã,200,659
5489,79.171.127.34,Windows_NT,GET,Manhã,200,1791
5490,79.171.127.34,Windows_NT,GET,Manhã,200,3170
5491,79.171.127.34,Windows_NT,GET,Manhã,200,47731
5492,79.171.127.34,Windows_NT,GET,Manhã,200,60656
5493,79.171.127.34,Windows_NT,GET,Manhã,200,108497
5494,79.171.127.34,Windows_NT,GET,Manhã,200,55478
5495,79.171.127.34,Windows_NT,GET,Manhã,200,65917
5496,79.171.127.34,Windows_NT,GET,Manhã,200,29108
5497,79.171.127.34,Windows_NT,GET,Manhã,200,72949
5498,79.171.127.34,Windows_NT,GET,Manhã,404,364
5499,79.171.127.34,Windows_NT,GET,Manhã,200,95058
5500,79.171.127.34,Windows_NT,GET,Manhã,200,71808
5501,79.171.127.34,Windows_NT,GET,Manhã,200,78075
5502,79.171.127.34,Windows_NT,GET,Manhã,200,100207
5503,79.171.127.34,Windows_NT,GET,Manhã,200,52878
5504,79.171.127.34,Windows_NT,GET,Manhã,200,97173
5505,79.171.127.34,Windows_NT,GET,Manhã,200,73187
5506,79.171.127.34,Windows_NT,GET,Manhã,200,46139
5507,79.171.127.34,Windows_NT,GET,Manhã,200,9618
5508,79.171.127.34,Windows_NT,GET,Manhã,200,29179
5509,79.171.127.34,Windows_NT,GET,Manhã,200,82859
5510,79.171.127.34,Windows_NT,GET,Manhã,200,42324
5511,79.171.127.34,Windows_NT,GET,Manhã,200,80663
5512,79.171.127.34,Windows_NT,GET,Manhã,200,176805
5513,79.171.127.34,Windows_NT,GET,Manhã,200,80555
5514,79.171.127.34,Windows_NT,GET,Manhã,200,58123
5515,79.171.127.34,Windows_NT,GET,Manhã,200,663847
5516,79.171.127.34,Windows_NT,GET,Manhã,200,3638
5517,193.252.149.222,Linux,GET,Manhã,200,17147
5518,193.252.149.222,Linux,GET,Manhã,200,1015
5519,193.252.149.222,Linux,GET,Manhã,200,4877
5520,193.252.149.222,Linux,GET,Manhã,200,6146
5521,193.252.149.222,Linux,GET,Manhã,200,52315
5522,130.229.158.194,Mac_OS,GET,Manhã,200,18848
5523,130.229.158.194,Mac_OS,GET,Manhã,200,4877
5524,130.229.158.194,Mac_OS,GET,Manhã,200,1015
5525,130.229.158.194,Mac_OS,GET,Manhã,200,6146
5526,130.229.158.194,Mac_OS,GET,Manhã,200,52315
5527,130.229.158.194,Mac_OS,GET,Manhã,200,3638
5528,91.204.25.44,Windows_NT,GET,Manhã,301,339
5529,91.204.25.44,Windows_NT,GET,Manhã,200,12292
5530,91.204.25.44,Windows_NT,GET,Manhã,200,1015
5531,91.204.25.44,Windows_NT,GET,Manhã,200,4877
5532,91.204.25.44,Windows_NT,GET,Manhã,200,6146
5533,91.204.25.44,Windows_NT,GET,Manhã,200,52315
5534,91.204.25.44,Windows_NT,GET,Manhã,200,3638
5535,63.223.125.170,Mac_OS,GET,Manhã,200,37932
5536,63.223.125.170,Mac_OS,GET,Manhã,200,16543
5537,66.249.73.135,Mac_OS,GET,Manhã,200,17147
5538,37.115.190.128,Outro,GET,Manhã,200,38217
5539,50.16.19.13,Outro,GET,Manhã,200,14872
5540,172.245.214.208,Mac_OS,GET,Manhã,200,18848
5541,172.245.214.208,Mac_OS,GET,Manhã,200,18848
5542,60.53.124.75,Windows_NT,GET,Manhã,200,175208
5543,209.85.238.199,Outro,GET,Manhã,200,16021
5544,46.105.14.53,Outro,GET,Manhã,200,14872
5545,180.76.5.157,Windows_NT,GET,Manhã,200,-
5546,74.125.19.82,Outro,GET,Manhã,200,29941
5547,80.123.167.213,Windows_NT,GET,Manhã,200,3638
5548,80.123.167.213,Windows_NT,GET,Manhã,200,3638
5549,195.228.139.91,Windows_NT,GET,Manhã,200,12292
5550,195.228.139.91,Windows_NT,GET,Manhã,200,1015
5551,195.228.139.91,Windows_NT,GET,Manhã,200,4877
5552,195.228.139.91,Windows_NT,GET,Manhã,200,6146
5553,195.228.139.91,Windows_NT,GET,Manhã,200,52315
5554,195.228.139.91,Windows_NT,GET,Manhã,200,3638
5555,217.119.24.14,Linux,GET,Manhã,200,50112
5556,195.228.139.91,Windows_NT,GET,Manhã,200,50112
5557,217.119.24.14,Linux,GET,Manhã,200,3638
5558,108.174.55.234,Outro,GET,Manhã,200,29941
5559,107.170.40.203,Outro,GET,Manhã,200,32352
5560,46.33.196.184,Mac_OS,GET,Manhã,200,12292
5561,46.33.196.184,Mac_OS,GET,Manhã,200,4877
5562,46.33.196.184,Mac_OS,GET,Manhã,200,1015
5563,46.33.196.184,Mac_OS,GET,Manhã,200,6146
5564,46.33.196.184,Mac_OS,GET,Manhã,200,52315
5565,46.33.196.184,Mac_OS,GET,Manhã,200,3638
5566,80.254.147.68,Linux,GET,Manhã,200,3638
5567,66.249.73.135,Mac_OS,GET,Manhã,200,8778
5568,209.85.238.199,Outro,GET,Manhã,200,32352
5569,66.249.73.135,Outro,GET,Manhã,200,16021
5570,46.105.14.53,Outro,GET,Manhã,200,14872
5571,14.141.91.20,Linux,GET,Manhã,304,-
5572,93.17.51.134,Windows_NT,GET,Manhã,200,34838
5573,93.17.51.134,Windows_NT,GET,Manhã,200,23581
5574,93.17.51.134,Windows_NT,GET,Manhã,200,3811
5575,93.17.51.134,Windows_NT,GET,Manhã,200,1791
5576,93.17.51.134,Windows_NT,GET,Manhã,200,1753
5577,93.17.51.134,Windows_NT,GET,Manhã,200,3170
5578,93.17.51.134,Windows_NT,GET,Manhã,200,863
5579,93.17.51.134,Windows_NT,GET,Manhã,200,357
5580,93.17.51.134,Windows_NT,GET,Manhã,200,34245
5581,93.17.51.134,Windows_NT,GET,Manhã,200,47731
5582,93.17.51.134,Windows_NT,GET,Manhã,200,18091
5583,93.17.51.134,Windows_NT,GET,Manhã,200,34416
5584,93.17.51.134,Windows_NT,GET,Manhã,200,9904
5585,93.17.51.134,Windows_NT,GET,Manhã,200,36492
5586,93.17.51.134,Windows_NT,GET,Manhã,200,203023
5587,93.17.51.134,Windows_NT,GET,Manhã,200,1187
5588,93.17.51.134,Windows_NT,GET,Manhã,200,26185
5589,93.17.51.134,Windows_NT,GET,Manhã,200,7697
5590,93.17.51.134,Windows_NT,GET,Manhã,200,2892
5591,93.17.51.134,Windows_NT,GET,Manhã,200,38720
5592,93.17.51.134,Windows_NT,GET,Manhã,200,41820
5593,93.17.51.134,Windows_NT,GET,Manhã,200,8095
5594,93.17.51.134,Windows_NT,GET,Manhã,200,25230
5595,93.17.51.134,Windows_NT,GET,Manhã,200,430406
5596,93.17.51.134,Windows_NT,GET,Manhã,200,8026
5597,93.17.51.134,Windows_NT,GET,Manhã,200,171717
5598,93.17.51.134,Windows_NT,GET,Manhã,200,54662
5599,93.17.51.134,Windows_NT,GET,Manhã,200,394967
5600,93.17.51.134,Windows_NT,GET,Manhã,200,1168622
5601,93.17.51.134,Windows_NT,GET,Manhã,200,52878
5602,93.17.51.134,Windows_NT,GET,Manhã,200,220562
5603,93.17.51.134,Windows_NT,GET,Manhã,200,1079983
5604,93.17.51.134,Windows_NT,GET,Manhã,200,2126
5605,93.17.51.134,Windows_NT,GET,Manhã,200,321631
5606,93.17.51.134,Windows_NT,GET,Manhã,200,4254
5607,93.17.51.134,Windows_NT,GET,Manhã,200,78075
5608,93.17.51.134,Windows_NT,GET,Manhã,200,3638
5609,180.76.5.77,Outro,GET,Manhã,200,964
5610,93.17.51.134,Windows_NT,GET,Manhã,200,38108
5611,72.167.232.223,Windows_NT,GET,Manhã,200,1168622
5612,93.17.51.134,Windows_NT,GET,Manhã,200,37932
5613,198.46.149.143,Outro,GET,Manhã,200,9316
5614,93.17.51.134,Windows_NT,GET,Manhã,200,1015
5615,93.17.51.134,Windows_NT,GET,Manhã,200,4877
5616,93.17.51.134,Windows_NT,GET,Manhã,200,6146
5617,198.46.149.143,Outro,GET,Manhã,200,10756
5618,93.17.51.134,Windows_NT,GET,Manhã,200,52315
5619,160.92.7.69,Windows_NT,GET,Manhã,200,37932
5620,160.92.7.69,Windows_NT,GET,Manhã,200,1015
5621,160.92.7.69,Windows_NT,GET,Manhã,200,3638
5622,160.92.7.69,Windows_NT,GET,Manhã,200,4877
5623,160.92.7.69,Windows_NT,GET,Manhã,200,6146
5624,160.92.7.69,Windows_NT,GET,Manhã,200,52315
5625,91.213.10.2,Linux,GET,Manhã,200,12292
5626,91.213.10.2,Linux,GET,Manhã,200,4877
5627,91.213.10.2,Linux,GET,Manhã,200,1015
5628,91.213.10.2,Linux,GET,Manhã,200,6146
5629,91.213.10.2,Linux,GET,Manhã,200,52315
5630,213.52.196.70,Windows_NT,GET,Manhã,200,24747
5631,213.52.196.70,Windows_NT,GET,Manhã,200,3638
5632,99.171.108.193,Windows_NT,GET,Manhã,200,11338
5633,99.171.108.193,Windows_NT,GET,Manhã,200,1015
5634,99.171.108.193,Windows_NT,GET,Manhã,200,4877
5635,99.171.108.193,Windows_NT,GET,Manhã,200,6146
5636,99.171.108.193,Windows_NT,GET,Manhã,200,52315
5637,99.171.108.193,Windows_NT,GET,Manhã,200,3638
5638,46.105.14.53,Outro,GET,Manhã,200,14872
5639,212.39.97.114,Linux,GET,Manhã,200,12292
5640,212.39.97.114,Linux,GET,Manhã,200,4877
5641,212.39.97.114,Linux,GET,Manhã,200,1015
5642,212.39.97.114,Linux,GET,Manhã,200,6146
5643,212.39.97.114,Linux,GET,Manhã,200,52315
5644,212.39.97.114,Linux,GET,Manhã,200,3638
5645,212.39.97.114,Linux,GET,Manhã,200,50112
5646,66.249.73.135,Mac_OS,GET,Manhã,200,9147
5647,209.85.238.199,Outro,GET,Manhã,200,29941
5648,78.173.140.106,Outro,POST,Manhã,404,7861
5649,50.16.19.13,Outro,GET,Manhã,200,14872
5650,208.91.156.11,Outro,GET,Manhã,404,324
5651,37.115.113.172,Windows_NT,GET,Manhã,200,17147
5652,37.115.113.172,Windows_NT,GET,Manhã,200,17147
5653,37.115.113.172,Windows_NT,GET,Manhã,200,17147
5654,193.83.204.66,Windows_NT,GET,Manhã,200,9571
5655,193.83.204.66,Windows_NT,GET,Manhã,200,1015
5656,193.83.204.66,Windows_NT,GET,Manhã,200,4877
5657,193.83.204.66,Windows_NT,GET,Manhã,200,6146
5658,193.83.204.66,Windows_NT,GET,Manhã,200,52315
5659,193.83.204.66,Windows_NT,GET,Manhã,200,3638
5660,193.83.204.66,Windows_NT,GET,Manhã,200,2501
5661,193.83.204.66,Windows_NT,GET,Manhã,200,3638
5662,14.141.91.20,Linux,GET,Manhã,304,-
5663,195.160.233.249,Windows_NT,GET,Manhã,200,12292
5664,195.160.233.249,Windows_NT,GET,Manhã,200,1015
5665,195.160.233.249,Windows_NT,GET,Manhã,200,4877
5666,195.160.233.249,Windows_NT,GET,Manhã,200,6146
5667,195.160.233.249,Windows_NT,GET,Manhã,200,52315
5668,68.180.224.225,Outro,GET,Manhã,200,978
5669,46.105.14.53,Outro,GET,Manhã,200,14872
5670,83.216.183.22,Linux,GET,Manhã,200,3638
5671,5.102.10.173,Mac_OS,GET,Manhã,200,12292
5672,24.196.39.217,Mac_OS,GET,Manhã,200,50112
5673,5.102.10.173,Mac_OS,GET,Manhã,200,1015
5674,5.102.10.173,Mac_OS,GET,Manhã,200,4877
5675,5.102.10.173,Mac_OS,GET,Manhã,200,3638
5676,24.196.39.217,Mac_OS,GET,Manhã,200,3638
5677,5.102.10.173,Mac_OS,GET,Manhã,200,6146
5678,5.102.10.173,Mac_OS,GET,Manhã,200,52315
5679,157.56.93.154,Outro,GET,Manhã,200,-
5680,183.63.83.14,Windows_NT,GET,Manhã,200,47731
5681,74.125.19.80,Outro,GET,Manhã,200,29941
5682,80.48.102.35,Windows_NT,GET,Manhã,200,18848
5683,80.48.102.35,Windows_NT,GET,Manhã,200,1015
5684,80.48.102.35,Windows_NT,GET,Manhã,200,4877
5685,80.48.102.35,Windows_NT,GET,Manhã,200,3638
5686,80.48.102.35,Windows_NT,GET,Manhã,200,6146
5687,80.48.102.35,Windows_NT,GET,Manhã,200,52315
5688,121.189.37.60,Linux,GET,Manhã,200,37932
5689,121.189.37.60,Linux,GET,Manhã,200,1015
5690,121.189.37.60,Linux,GET,Manhã,200,4877
5691,121.189.37.60,Linux,GET,Manhã,200,6146
5692,121.189.37.60,Linux,GET,Manhã,200,52315
5693,93.210.154.199,Linux,GET,Manhã,200,17147
5694,93.210.154.199,Linux,GET,Manhã,200,1015
5695,93.210.154.199,Linux,GET,Manhã,200,4877
5696,93.210.154.199,Linux,GET,Manhã,200,3638
5697,93.210.154.199,Linux,GET,Manhã,200,6146
5698,93.210.154.199,Linux,GET,Manhã,200,52315
5699,92.234.93.242,Windows_NT,GET,Manhã,200,3638
5700,46.105.14.53,Outro,GET,Manhã,200,14872
5701,141.92.19.36,Windows_NT,GET,Manhã,200,17147
5702,141.92.18.62,Windows_NT,GET,Manhã,200,4877
5703,141.92.18.62,Windows_NT,GET,Manhã,200,1015
5704,66.249.73.135,Outro,GET,Manhã,200,37932
5705,80.254.166.203,Linux,GET,Manhã,200,34213
5706,173.0.50.24,Mac_OS,GET,Manhã,200,37932
5707,173.0.50.24,Mac_OS,GET,Manhã,200,16543
5708,66.249.73.135,Outro,GET,Manhã,200,32352
5709,80.254.166.203,Linux,GET,Manhã,200,1168622
5710,66.249.73.135,Mac_OS,GET,Manhã,200,8166
5711,180.76.5.154,Windows_NT,GET,Manhã,200,-
5712,66.249.73.185,Mac_OS,GET,Manhã,304,-
5713,115.114.17.146,Linux,GET,Manhã,200,17147
5714,115.114.17.146,Linux,GET,Manhã,200,6146
5715,115.114.17.146,Linux,GET,Manhã,200,1015
5716,115.114.17.146,Linux,GET,Manhã,200,4877
5717,115.114.17.146,Linux,GET,Manhã,200,52315
5718,115.114.17.146,Linux,GET,Manhã,200,3638
5719,46.105.14.53,Outro,GET,Manhã,200,14872
5720,54.220.160.83,Outro,GET,Manhã,200,278476
5721,85.115.58.180,Windows_NT,GET,Manhã,200,37269
5722,85.115.58.180,Windows_NT,GET,Manhã,200,1791
5723,85.115.58.180,Windows_NT,GET,Manhã,200,1382
5724,85.115.58.180,Windows_NT,GET,Manhã,200,659
5725,85.115.58.180,Windows_NT,GET,Manhã,200,3995
5726,85.115.58.180,Windows_NT,GET,Manhã,200,3170
5727,85.115.58.180,Windows_NT,GET,Manhã,200,9618
5728,85.115.58.180,Windows_NT,GET,Manhã,200,108497
5729,85.115.58.180,Windows_NT,GET,Manhã,200,100207
5730,85.115.58.180,Windows_NT,GET,Manhã,200,52878
5731,85.115.58.180,Windows_NT,GET,Manhã,200,97173
5732,85.115.58.180,Windows_NT,GET,Manhã,200,60656
5733,85.115.58.180,Windows_NT,GET,Manhã,200,58123
5734,85.115.58.180,Windows_NT,GET,Manhã,200,73187
5735,85.115.58.180,Windows_NT,GET,Manhã,200,80663
5736,85.115.58.180,Windows_NT,GET,Manhã,200,82859
5737,85.115.58.180,Windows_NT,GET,Manhã,200,26498
5738,85.115.58.180,Windows_NT,GET,Manhã,200,71808
5739,85.115.58.180,Windows_NT,GET,Manhã,200,72949
5740,85.115.58.180,Windows_NT,GET,Manhã,200,80555
5741,85.115.58.180,Windows_NT,GET,Manhã,200,176805
5742,85.115.58.180,Windows_NT,GET,Manhã,200,55478
5743,85.115.58.180,Windows_NT,GET,Manhã,200,663847
5744,85.115.58.180,Windows_NT,GET,Manhã,200,78075
5745,85.115.58.180,Windows_NT,GET,Manhã,200,46139
5746,85.115.58.180,Windows_NT,GET,Manhã,200,95058
5747,85.115.58.180,Windows_NT,GET,Manhã,200,29108
5748,85.115.58.180,Windows_NT,GET,Manhã,404,364
5749,85.115.58.180,Windows_NT,GET,Manhã,200,29179
5750,85.115.58.180,Windows_NT,GET,Manhã,200,65917
5751,85.115.58.180,Windows_NT,GET,Manhã,200,47731
5752,85.115.58.180,Windows_NT,GET,Manhã,200,42324
5753,85.115.58.180,Windows_NT,GET,Manhã,200,3638
5754,61.16.241.98,Windows_NT,GET,Manhã,200,9571
5755,61.16.241.98,Windows_NT,GET,Manhã,200,1015
5756,61.16.241.98,Windows_NT,GET,Manhã,200,4877
5757,61.16.241.98,Windows_NT,GET,Manhã,200,3638
5758,61.16.241.98,Windows_NT,GET,Manhã,200,6146
5759,61.16.241.98,Windows_NT,GET,Manhã,200,52315
5760,54.242.254.219,Windows_NT,GET,Manhã,200,18848
5761,66.249.73.135,Outro,GET,Manhã,200,9482
5762,70.210.13.207,Outro,GET,Manhã,200,175208
5763,50.16.19.13,Outro,GET,Manhã,200,14872
5764,54.215.29.126,Mac_OS,GET,Manhã,200,14872
5765,46.105.14.53,Outro,GET,Manhã,200,14872
5766,68.180.224.225,Outro,GET,Manhã,200,10849
5767,66.249.73.135,Mac_OS,GET,Manhã,200,9886
5768,78.173.140.106,Outro,POST,Manhã,404,7861
5769,70.210.13.207,Outro,GET,Manhã,200,175208
5770,199.47.81.13,Windows_NT,GET,Manhã,200,37941
